fips,Station_C_1,Station_C_2,WBAN_C_1,WBAN_C_2,dist_f_1,dist_f_2,county,state,pop_density,pop
36017,725150,999999,04725,64758,27.31638126,32.55041849,Chenango,New York,52.83981813,47207
36019,725187,725187,94733,99999,8.644007321,9.035140384,Clinton,New York,77.51757622,80485
36021,744104,744104,99999,14763,21.13829611,21.35192592,Columbia,New York,93.67350387,59461
36023,999999,725155,64758,99999,13.95874202,21.43945017,Cortland,New York,95.38188949,47581
36025,725145,725145,54746,99999,35.4642511,35.46838394,Delaware,New York,30.63141934,44135
36027,999999,725198,64756,99999,1.437730071,4.533128812,Dutchess,New York,369.7900762,294218
36029,725285,997254,99999,99999,11.1144484,11.46523532,Erie,New York,881.0758431,918702
36031,999999,726228,14772,99999,24.59615855,28.00883359,Essex,New York,20.51769114,36885
36033,726228,726228,94740,99999,15.13616025,15.37871258,Franklin,New York,30.73116533,50022
36035,999999,744994,14749,04741,15.99489232,30.03573232,Fulton,New York,107.763849,53383
36037,999999,725290,14768,14768,27.28326237,27.37978919,Genesee,New York,116.2208426,57280
36039,997991,999999,99999,14735,20.80289405,35.96853595,Greene,New York,72.95680299,47188
36041,999999,725185,14749,14750,48.70959965,49.07738323,Hamilton,New York,2.556823821,4416
36043,999999,725196,14774,14717,24.94495236,25.75578919,Herkimer,New York,43.43338086,61319
36045,999999,726227,94790,94790,6.501870283,6.779916535,Jefferson,New York,86.56010462,109834
36049,743700,999999,14715,94790,23.15338807,31.93453242,Lewis,New York,20.67799313,26296
36051,724988,725230,94704,99999,11.30163925,11.51312693,Livingston,New York,99.57639197,62914
36053,725197,999999,94794,14774,21.57304292,25.00918774,Madison,New York,108.3791318,70941
36055,999999,725290,14768,14768,2.241643074,2.286116593,Monroe,New York,1128.68338,741770
36057,999999,744994,14749,04741,12.3364746,25.05703326,Montgomery,New York,122.1238296,49221
36059,749105,744859,99999,99999,0.822001623,6.300983258,Nassau,New York,4765.885425,1356924
36063,997989,725287,99999,04724,9.204664046,11.75931427,Niagara,New York,400.6395669,209281
36065,725196,725196,64775,14717,1.318216772,1.551316277,Oneida,New York,188.5811898,228671
36067,725190,725146,14771,99999,8.587918223,25.60635533,Onondaga,New York,591.6518566,460528
36069,725194,725194,54778,99999,19.06158438,19.78666757,Ontario,New York,170.4665499,109777
36071,725015,725015,04789,99999,7.672810545,7.813586579,Orange,New York,474.2402813,384940
36073,997989,999999,99999,14768,25.0607182,29.44150001,Orleans,New York,103.1312921,40352
36075,725146,725146,99999,54773,13.23073526,13.3229469,Oswego,New York,123.0622575,117124
36077,999999,725197,14749,94794,29.55538085,39.54700262,Otsego,New York,59.43662121,59493
36079,725086,725086,54734,99999,14.33841865,14.36992287,Putnam,New York,426.865189,98320
36083,725180,999999,14735,14735,14.89112176,15.35017101,Rensselaer,New York,243.3039259,158714
36087,999999,999999,14797,94745,11.40713627,17.49320064,Rockland,New York,1877.153892,325789
36089,999999,725186,14743,99999,6.830069023,23.79868589,St. Lawrence,New York,40.23022225,107740
36091,744994,744994,99999,04741,17.98600803,18.30939733,Saratoga,New York,283.7608059,229863
36093,744994,999999,04741,04782,5.920267261,7.243028323,Schenectady,New York,759.3970244,155299
36095,999999,744994,14749,04741,28.54971844,30.84138927,Schoharie,New York,49.88388348,30999
36097,725156,725156,14748,99999,16.24580676,16.84964718,Schuyler,New York,54.26654855,17807
36099,999999,725194,04727,54778,4.423400013,15.16564104,Seneca,New York,105.0847465,34016
36101,725156,725230,14748,99999,26.26590521,26.76225303,Steuben,New York,68.60273563,95379
36103,725010,725016,99999,54790,1.971856253,3.917241679,Suffolk,New York,1619.035375,1476601
36105,725145,725145,54746,99999,1.748537284,1.997858796,Sullivan,New York,77.91537003,75432
36107,999999,725150,14738,04725,12.17136964,16.89587898,Tioga,New York,92.96461222,48203
36109,725155,725155,94761,99999,2.168940202,2.71618404,Tompkins,New York,215.2979402,102180
36111,997991,725015,99999,99999,19.67851775,26.12426175,Ulster,New York,157.924402,177573
36113,725185,725220,14750,14750,18.55951382,19.43022719,Warren,New York,73.76619234,63944
36115,725220,725185,14750,14750,9.167176986,9.693131028,Washington,New York,73.67793597,61204
36117,998009,999999,99999,04727,28.62838069,28.84305002,Wayne,New York,148.9172184,89918
36119,725026,725025,99999,99999,10.45071715,10.92654265,Westchester,New York,2247.425205,967506
36121,725230,724988,99999,94704,27.43829399,27.53647026,Wyoming,New York,67.2274914,39859
36123,725194,725194,54778,99999,2.600201708,2.821396923,Yates,New York,73.71291621,24913
37001,723174,723174,99999,93783,3.793556833,4.334521301,Alamance,North Carolina,399.8515096,169509
37003,723055,723055,63816,99999,16.38386478,16.59185237,Alexander,North Carolina,144.2502473,37497
37005,723146,723146,99999,53892,16.52770189,16.65250893,Alleghany,North Carolina,47.42335276,11137
37007,725294,725294,00383,99999,3.186300085,3.570898893,Anson,North Carolina,45.99273415,24446
37009,723146,723146,53892,99999,4.561825404,4.670743009,Ashe,North Carolina,63.81701551,27203
37011,722198,720623,63819,99999,17.42775517,24.67517,Avery,North Carolina,71.02904984,17557
37013,746925,746925,99999,03741,11.63592284,11.72622867,Beaufort,North Carolina,56.77576582,46994
37015,723074,723074,99999,03703,10.66824421,10.84454215,Bertie,North Carolina,27.06459919,18947
37017,720279,720279,03705,99999,1.196075684,1.498020601,Bladen,North Carolina,37.38063086,32722
37019,722191,722191,99999,03721,2.132708926,2.522991412,Brunswick,North Carolina,168.5693701,142820
37021,999999,723150,53877,03812,9.308537096,12.38927242,Buncombe,North Carolina,397.7299822,261191
37023,723148,723148,99999,63859,6.767906179,7.20203609,Burke,North Carolina,178.4578548,90485
37025,722132,722132,99999,63801,8.346654826,8.739254862,Cabarrus,North Carolina,598.3704451,216453
37027,723148,723148,63859,99999,9.808978103,10.19178848,Caldwell,North Carolina,174.2950752,82178
37029,723070,746943,13786,99999,9.138170717,9.979599757,Camden,North Carolina,45.18842685,10867
37031,723037,723037,99999,93765,6.7467665,6.788166431,Carteret,North Carolina,137.2339722,69473
37033,724106,724106,99999,13728,11.99464634,12.40935278,Caswell,North Carolina,53.17691302,22604
37035,723010,723145,03810,03810,10.88693116,10.92185996,Catawba,North Carolina,400.1230393,159551
37037,722201,722201,99999,03723,11.92997877,12.02547299,Chatham,North Carolina,109.1749783,74470
37039,722177,722177,63811,99999,11.98047764,12.00166711,Cherokee,North Carolina,62.86633144,28612
37041,723074,723074,99999,03703,8.672188774,8.78137156,Chowan,North Carolina,80.86996552,13943
37043,723048,722177,99999,63811,11.07672229,11.52114075,Clay,North Carolina,52.29888543,11231
37045,720277,723144,63843,99999,5.971346215,22.34347788,Cleveland,North Carolina,211.0177726,97947
37047,720274,720274,93799,99999,3.464890139,3.541761143,Columbus,North Carolina,59.23604943,55508
37049,723095,723090,93719,13754,4.879740399,19.76807228,Craven,North Carolina,144.0731752,102139
37051,723035,723035,93740,99999,4.967480431,5.51502855,Cumberland,North Carolina,514.3481919,335509
37053,723626,723626,93044,03737,0.178286963,0.179492829,Currituck,North Carolina,105.9962501,27763
37055,746950,723046,99999,13766,9.112382726,11.5325599,Dare,North Carolina,96.5594487,37009
37057,722079,722079,99999,53888,4.943431916,5.186154664,Davidson,North Carolina,303.2599387,167609
37059,722079,722079,53888,99999,16.92300328,17.01936595,Davie,North Carolina,162.178967,42846
37061,746929,723069,03702,93753,5.181951184,19.3007411,Duplin,North Carolina,71.98922656,58741
37063,723060,746939,13722,93785,11.25712729,12.6710423,Durham,North Carolina,1124.181375,321488
37065,720864,999999,00290,13746,3.260408261,11.94991008,Edgecombe,North Carolina,101.8481539,51472
37067,723191,723193,93807,99999,1.930162256,2.200445993,Forsyth,North Carolina,936.6865258,382295
37069,722141,720288,03731,03711,4.810215281,23.52986615,Franklin,North Carolina,141.7403867,69685
37071,723147,723147,99999,53870,6.746595537,6.872478285,Gaston,North Carolina,630.5978339,224529
37073,724007,724007,03719,99999,17.28049655,17.38150813,Gates,North Carolina,33.93618103,11562
37075,722177,722177,99999,63811,10.54843476,10.86948708,Graham,North Carolina,28.86381898,8441
37077,720288,720288,03711,99999,7.946530941,7.97228436,Granville,North Carolina,113.6912694,60443
37079,723067,723067,99999,93726,11.22987855,11.86654549,Greene,North Carolina,79.19860968,21069
37081,723170,723174,13723,93783,8.684152628,17.5692556,Guilford,North Carolina,831.9275635,537174
37083,720649,724008,00231,99999,5.096902202,12.65551774,Halifax,North Carolina,69.03795871,50010
37085,746936,746936,03712,99999,7.655688987,7.741992768,Harnett,North Carolina,228.4882471,135976
37087,999999,723155,53877,99999,21.13059745,25.50394404,Haywood,North Carolina,112.5244292,62317
37089,749082,999999,99999,53878,6.690503141,7.182936314,Henderson,North Carolina,314.718041,117417
37091,723079,723079,99999,93796,10.98726543,11.24551277,Hertford,North Carolina,67.08915238,23677
37093,723034,723030,93747,99999,14.9139875,15.49125225,Hoke,North Carolina,141.402428,55234
37095,690200,746950,99999,99999,20.0043129,21.69308622,Hyde,North Carolina,8.072547332,4937
37097,723055,723055,99999,63816,5.10401207,5.50928144,Iredell,North Carolina,316.7753207,181806
37099,720259,999999,63844,53877,16.31475791,32.95749822,Jackson,North Carolina,89.57586849,43938
37101,722131,723044,03713,99999,2.116827101,22.60169116,Johnston,North Carolina,264.5278994,209339
37103,723095,723069,93719,93753,17.67974133,19.75665675,Jones,North Carolina,20.03845169,9419
37105,722201,722201,03723,99999,8.391401575,8.513374209,Lee,North Carolina,242.3501365,61779
37107,723067,723067,93726,99999,5.390413828,6.663619262,Lenoir,North Carolina,139.6491554,55949
37109,722128,722128,99999,53899,3.208856901,3.545694795,Lincoln,North Carolina,289.0354526,86111
37111,723144,723144,99999,53890,18.34715531,18.63179893,McDowell,North Carolina,103.8245088,45756
37113,720259,723048,63844,99999,5.019221416,24.88340152,Macon,North Carolina,69.55534461,35858
37115,723155,999999,99999,53877,6.870628603,25.61023152,Madison,North Carolina,48.40497977,21755
37117,720936,746925,99999,03741,17.51658859,19.03815395,Martin,North Carolina,48.62534177,22440
37119,723140,722132,13881,99999,7.073940453,12.02559306,Mecklenburg,North Carolina,2119.585265,1110356
37121,720623,722198,99999,63819,24.72044192,31.42824743,Mitchell,North Carolina,67.62087425,14964
37123,721038,722148,99999,99999,8.285653082,14.96862106,Montgomery,North Carolina,55.2296748,27173
37125,723143,723143,03720,99999,7.202443382,7.718064637,Moore,North Carolina,144.6091085,100880
37127,723068,723068,93759,99999,9.349654707,9.952725044,Nash,North Carolina,174.4473644,94298
37129,998006,723016,99999,99999,3.948976632,6.638340008,New Hanover,North Carolina,1224.155296,234473
37131,720649,723079,00231,93796,14.57615191,15.03723702,Northampton,North Carolina,36.32289244,19483
37133,723096,999999,93727,93727,2.057871174,3.890043326,Onslow,North Carolina,259.5422665,197938
37135,999999,746939,03758,99999,6.432326022,9.362082572,Orange,North Carolina,373.0736781,148476
37137,723095,723062,93719,99999,17.64262207,18.08139377,Pamlico,North Carolina,37.85655813,12726
37139,723070,746943,13786,99999,6.710682367,7.428539723,Pasquotank,North Carolina,175.5111975,39824
37141,723011,723020,13748,99999,17.79597997,17.86505594,Pender,North Carolina,72.45916081,63060
37143,723074,723074,03703,99999,14.19655061,14.21985945,Perquimans,North Carolina,54.44043708,13463
37145,722193,722193,03722,99999,7.293895336,7.426563438,Person,North Carolina,100.6662781,39490
37147,723065,723065,13783,99999,2.767776365,2.90412606,Pitt,North Carolina,277.2162726,180742
37149,723144,723144,53890,99999,16.7431252,17.04499815,Polk,North Carolina,87.20044856,20724
37151,746935,746934,03709,99999,6.330902043,6.722366201,Randolph,North Carolina,183.5465722,143667
37153,722043,722043,03738,99999,7.963216198,8.036690664,Richmond,North Carolina,94.58122172,44829
37155,723108,723108,99999,13776,3.275139478,3.364604387,Robeson,North Carolina,137.5686639,130625
37157,742077,745985,03763,63806,5.078884584,21.10339716,Rockingham,North Carolina,160.9437545,91010
37159,723156,723156,63812,99999,0.514959155,0.838606919,Rowan,North Carolina,277.857237,142088
37161,723144,723144,53890,99999,1.96153304,2.240265095,Rutherford,North Carolina,118.8155995,67029
37163,722073,722073,99999,03727,0.633590139,1.145883485,Sampson,North Carolina,67.20578424,63531
37165,999999,749068,13711,99999,6.83417735,7.088324297,Scotland,North Carolina,109.2161463,34823
37167,722148,722148,63824,99999,9.175448946,9.210052949,Stanly,North Carolina,158.9198614,62806
37169,723177,723177,99999,63807,17.8382898,17.88554865,Stokes,North Carolina,101.56768,45591
37171,723177,723177,63807,99999,8.138285752,8.486191455,Surry,North Carolina,134.8494998,71783
37173,720259,722177,63844,99999,18.68722088,28.93797816,Swain,North Carolina,27.04967456,14271
37175,999999,723150,53878,03812,20.23558046,21.62074757,Transylvania,North Carolina,90.82045935,34385
37177,690210,690220,99999,99999,13.20124543,19.82829347,Tyrrell,North Carolina,10.2974359,4016
37179,723194,723194,99999,53872,5.478372976,5.479347235,Union,North Carolina,379.7620536,239859
37181,720288,720288,03711,99999,6.720786617,6.939610591,Vance,North Carolina,175.7005856,44535
37183,723060,722131,13722,03713,10.1931583,22.5806268,Wake,North Carolina,1331.162136,1111761
37185,999999,724118,13747,99999,2.780441605,20.03880862,Warren,North Carolina,46.0063847,19731
37187,690220,749071,99999,99999,11.91707173,13.41054729,Washington,North Carolina,33.26579982,11580
37189,722198,723146,63819,53892,3.392941573,20.7740963,Watauga,North Carolina,179.7083302,56177
37191,723066,723066,13713,99999,2.588736351,3.713467685,Wayne,North Carolina,222.6184541,123131
37193,723165,723165,99999,63821,3.629902614,3.841100758,Wilkes,North Carolina,90.67007211,68412
37195,723068,723068,99999,93759,10.22778862,10.47577342,Wilson,North Carolina,222.1397518,81801
37197,723177,723177,63807,99999,21.61738405,22.12860049,Yadkin,North Carolina,112.4929672,37667
37199,723155,999999,99999,53877,28.51056331,32.77756703,Yancey,North Carolina,57.80295207,18069
38003,720911,720911,99999,00301,2.551177887,2.561239353,Barnes,North Dakota,6.964666546,10415
38005,727573,727572,99999,99999,21.31452131,21.75533766,Benson,North Dakota,4.923963964,6832
38007,999999,720854,94080,00282,8.871614795,29.34878957,Billings,North Dakota,0.82962963,928
38009,721026,714470,99999,99999,20.57959497,34.58720408,Bottineau,North Dakota,3.810825945,6282
38011,725296,726627,99999,94037,6.790707353,35.1618935,Bowman,North Dakota,2.591177404,3024
38013,721023,999999,99999,94084,11.34436221,20.0014459,Burke,North Dakota,1.93445122,2115
38015,727640,720871,24011,00296,19.12236302,24.75237251,Burleigh,North Dakota,58.56957249,95626
38017,727530,722129,14914,99999,20.63152532,28.33658396,Cass,North Dakota,103.1210371,181923
38019,720862,722857,99999,00368,3.53481901,28.08730423,Cavalier,North Dakota,2.543801653,3762
38021,720939,999999,99999,54933,20.78020893,40.75701929,Dickey,North Dakota,4.329438457,4872
38023,720861,728620,00287,99999,11.70227465,28.15090174,Divide,North Dakota,1.749106712,2264
38025,727630,720868,24012,00294,39.44672705,42.41229477,Dunn,North Dakota,2.252036199,4424
38027,720737,727580,00266,99999,21.78067415,26.46174998,Eddy,North Dakota,3.643857442,2287
38029,720933,727640,00318,24011,4.645608836,42.30964625,Emmons,North Dakota,2.191098592,3241
38031,720737,720947,00266,99999,12.52325347,36.39161669,Foster,North Dakota,5.08914149,3210
38035,727575,727575,99999,94925,3.275861013,4.082840112,Grand Forks,North Dakota,48.30127429,69451
38037,720895,726695,99999,99999,33.1125375,37.67829306,Grant,North Dakota,1.329824561,2274
38039,720947,720911,99999,00301,6.566459894,37.0530175,Griggs,North Dakota,3.13446281,2231
38043,999999,720737,54937,00266,20.359808,43.92946673,Kidder,North Dakota,1.833264887,2480
38045,720939,727535,99999,14919,29.27940128,33.02337234,LaMoure,North Dakota,3.519110896,4046
38049,721011,721012,99999,99999,18.66458656,26.19591022,McHenry,North Dakota,3.088137164,5745
38051,999999,720933,54933,00318,31.42038009,39.15632412,McIntosh,North Dakota,2.577892488,2497
38053,720868,999999,00294,24014,7.610732968,30.11616834,McKenzie,North Dakota,5.433207547,15024
38055,727677,727677,94041,99999,6.082358909,6.250489018,McLean,North Dakota,4.428698951,9450
38057,720866,727677,00292,94041,11.81229899,29.62221089,Mercer,North Dakota,7.872115385,8187
38059,720871,727640,00296,24011,18.67607202,25.23872362,Morton,North Dakota,16.32649703,31364
38061,720909,721019,00300,99999,7.268377319,10.20832021,Mountrail,North Dakota,5.772057865,10545
38063,727580,720947,99999,99999,33.67148601,34.68199031,Nelson,North Dakota,2.947152911,2879
38065,720866,720871,00292,00296,16.5338121,31.92247542,Oliver,North Dakota,2.75915493,1959
38067,720855,714410,00283,99999,3.836140113,17.25965957,Pembina,North Dakota,6.055119385,6801
38069,720867,720941,00293,99999,9.992764471,31.73949004,Pierce,North Dakota,3.922997475,3975
38071,727572,727580,99999,99999,13.37194576,13.55986541,Ramsey,North Dakota,9.657008122,11519
38073,720491,720491,99999,00150,16.39659862,16.56147896,Ransom,North Dakota,6.024079164,5218
