USAF,WBAN,STATION NAME,LAT,LON
022271,99999,KALIX,65.85,23.133
022280,99999,EDEVIK,64.05,12.95
022290,99999,OSTERSUND-SOL,63.2,14.483
022300,99999,GUBBHOGEN,64.217,15.55
022310,99999,FOLLINGE,63.683,14.6
022320,99999,NORRAKER,64.433,15.633
022330,99999,SAXNAS,64.967,15.383
022340,99999,STROMSUND,63.867,15.583
022360,99999,HALLHAXASEN,63.767,15.333
022420,99999,HOTING,64.083,16.233
022430,99999,JUNSELE,63.683,16.95
022440,99999,JUNSELE,63.683,16.95
022450,99999,VILHELMINA,64.583,16.85
022455,99999,LYCKSELE,64.548,18.716
022470,99999,KRANGEDE,63.15,16.167
022480,99999,KRANGEDE,63.167,16.167
022510,99999,STORSJO KAPELL,62.8,13.067
022520,99999,IDVATTNET,64.45,17.083
022540,99999,ASELE,64.167,17.317
022550,99999,FRANSTA,62.5,16.183
022560,99999,RISTRASK,64.733,17.4
022570,99999,FLOTNINGEN,61.85,12.267
022580,99999,VINDEL-BJORKHEDEN,65.817,16.717
022590,99999,KRAMFORS SOLLEFTEA,63.049,17.769
022600,99999,VASTMARKUM,63.133,18.25
022610,99999,LYCKSELE,64.55,18.717
022620,99999,VUOGGATJALME,66.567,16.35
022630,99999,FREDRIKA,64.083,18.367
022640,99999,FREDRIKA,64.083,18.417
022650,99999,HEMLING,63.65,18.55
022660,99999,VILHELMINA (AUTO),64.583,16.85
022670,99999,ORNSKOLDSVIK,63.408,18.99
022690,99999,SKAGSUDDE,63.183,19.017
022700,99999,NORSJO,64.917,19.467
022710,99999,NORSJO,64.933,19.383
022740,99999,VINDELN,64.217,19.717
022760,99999,NORDMALING,63.567,19.5
022780,99999,KRANGEDE (AUTO),63.15,16.167
022790,99999,SKILLINGMARK,59.867,11.967
022800,99999,BLOMSKOG,59.283,12.05
022810,99999,AMAL,59.05,12.7
022820,99999,PETISTRASK,64.567,19.7
022830,99999,UMEA-SOL,63.817,20.233
022840,99999,JARNASKLUBB,63.433,19.683
022860,99999,UMEA,63.792,20.283
022861,99999,SODERHAMN,61.267,17.1
022870,99999,HOLMON,63.8,20.867
022880,99999,HOLMOGADD,63.6,20.75
022890,99999,SYDOSTBROTTEN (LH),63.333,20.183
022900,99999,FURUOGRUND        &,64.917,21.233
022920,99999,HOKMARKSBERGET,64.433,21.283
022930,99999,SKELLEFTEA,64.625,21.077
022960,99999,BJUROKLUBB (LGT-H),64.483,21.583
022970,99999,BJUROKLUBB,64.483,21.583
022980,99999,SVARTEBORG,58.567,11.55
023000,99999,FJALLNAS,62.583,12.217
023020,99999,STORBO,61.833,12.283
023030,99999,FLATRUET,62.733,12.733
023040,99999,FLOTNINGEN,61.85,12.267
023050,99999,NASHUVUD,58.9,13.25
023060,99999,RORBACKSNAS,61.133,12.817
023070,99999,IDRE FJALL,61.883,12.85
023080,99999,TANNAS,62.45,12.667
023100,99999,STORSJO KAPELL,62.8,13.067
023110,99999,HOGFJALLSHOTELLET,61.15,13.117
023120,99999,MALEXANDER,58.067,15.217
023130,99999,VISINGSO,58.1,14.4
023140,99999,LOFSDALEN,62.1,13.25
023141,99999,TYLLINGE,58.017,16.067
023160,99999,SARNA,61.7,13.183
023170,99999,DRAVAGEN,62.1,13.617
023180,99999,TANDADALEN,61.167,13.017
023190,99999,BORTNAN,62.75,13.85
023191,99999,AMBJORNARP,57.417,13.283
023201,99999,TINGHALLA,57.967,13.85
023210,99999,ALVDALEN,61.25,14.033
023220,99999,,,
023230,99999,KLOVSJO,62.533,14.2
023240,99999,SVEG,62.017,14.183
023250,99999,KLOVSJOHOJDEN,62.5,14.15
023260,99999,FREDRIKA,64.083,18.417
023270,99999,SVEG A,62.05,14.4
023280,99999,KRAMFORS (SWE-AFB),63.05,17.767
023290,99999,HAMRA,61.667,15
023300,99999,HUNGE,62.75,15.1
023310,99999,HUNGE,62.75,15.083
023321,99999,FAGERHULT,57.15,15.667
023330,99999,LJUNGBY,56.833,13.917
023340,99999,FINNEBY,62.033,15.467
023360,99999,EDSBYN,61.383,15.833
023370,99999,NORRHOG,62.267,15.667
023380,99999,EDSBYN,61.367,15.717
023420,99999,FRANSTA,62.517,16.183
023430,99999,TORPSHAMMAR,62.5,16.283
023451,99999,SJOBO,55.633,13.7
023460,99999,DELSBO,61.783,16.55
023470,99999,DELSBO,61.833,16.55
023490,99999,SILLRE,62.767,16.733
023540,99999,RASTA,62.433,17.35
023550,99999,KUGGOREN,61.7,17.533
023600,99999,SKELLEFTEA AIRPORT,64.633,21.083
023610,99999,HARNOSAND,62.633,17.95
023640,99999,ORNSKOLDSVIK ARPT,63.4,18.967
023650,99999,SUNDSVALL-HARNOSAND,62.517,17.45
023660,99999,SUNDSVALL HARNOSAND,62.528,17.444
023670,99999,ALNON ISLAND,62.367,17.533
023680,99999,BRAMON,62.217,17.75
023690,99999,,,
023700,99999,GAVLE/SANDVIKEN AFB,60.6,16.95
023710,99999,BORLANGE (SWE-AFB),60.433,15.5
023750,99999,ESKILSTUNA(SWE-AFB&,59.35,16.717
023760,99999,SODERHAMN (SWE-AFB),61.267,17.1
023780,99999,SODERHAMN FLYGPLATS,61.45,17.167
023810,99999,NORRKOPING/KUNGSANG,58.583,16.25
023820,99999,LUNGO,62.65,18.1
023980,99999,KRISTIANSTAD/EVEROD,55.917,14.083
024000,99999,OSTMARK,60.35,12.65
024020,99999,SKILLINGMARK,59.867,11.967
024030,99999,NAVEN,58.7,13.117
024040,99999,ARVIKA,59.667,12.583
024060,99999,BLOMSKOG,59.283,12.05
024070,99999,MALUNG A,60.683,13.7
024080,99999,BLOMSKOG,59.217,12.083
024090,99999,AMAL,59.05,12.7
024100,99999,MALUNG,60.683,13.7
024110,99999,ARVIKA,59.676,12.639
024120,99999,GUSTAVSFORS,60.15,13.8
024130,99999,BRATTMON,60.75,12.767
024150,99999,KARLSTAD SOL,59.367,13.467
024160,99999,,,
024161,99999,MOLKOM,59.617,13.733
024170,99999,PALGRUNDEN,58.75,13.15
024180,99999,KARLSTAD,59.445,13.337
024190,99999,KARLSTAD SOL,59.367,13.467
024200,99999,MOCKFJARD,60.517,14.95
024220,99999,ASPHYTTAN,59.617,14.183
024230,99999,SUNNE,59.867,13.117
024240,99999,STALLDALEN,59.95,14.95
024260,99999,GUSTAVSFORS,60.15,13.8
024280,99999,ATORP,59.1,14.367
024283,99999,OREBRO,59.224,15.038
024284,99999,MORA,60.958,14.511
024285,99999,TORSBY,60.158,12.991
024290,99999,DAGLOSEN,59.667,14.183
024300,99999,BACKA,60.917,15.117
024310,99999,KLOTEN,59.867,15.25
024320,99999,OREBRO,59.233,15.05
024330,99999,FALUN,60.617,15.667
024350,99999,BORLANGE,60.422,15.515
024360,99999,OREBRO/EKEBY (DEAD),59.267,15.333
024373,99999,ARBOGA,59.387,15.924
024390,99999,FELLINGSBRO-FINNAKE,59.533,15.583
024400,99999,AMOT,60.967,16.433
024410,99999,MORA,60.967,14.5
024430,99999,ENKOPING,59.65,17.117
024440,99999,FOLKARNA,60.167,16.317
024460,99999,VASTERAS,59.589,16.634
024480,99999,DUNKER,59.2,16.917
024490,99999,ESKILSTUNA A,59.383,16.45
024500,99999,EGGEGRUND,60.733,17.567
024510,99999,VASTRA BANKEN (AUT),60.883,17.917
024520,99999,KILSBERGEN-SUTTARBODA,59.3,14.9
024530,99999,GAVLE/SANDVIKEN AIR FORCE BAS,60.717,17.167
024540,99999,UTVALNAS,60.75,17.35
024560,99999,FILM,60.233,17.9
024580,99999,UPPSALA,59.897,17.589
024600,99999,ARLANDA,59.652,17.919
024620,99999,UPPSALA UNIVERSITY,59.867,17.633
024640,99999,BROMMA,59.354,17.942
024650,99999,STOCKHOLM/BROMMA UA,59.35,17.967
024680,99999,STORA SPANSBERGET,60.383,15.133
024690,99999,TULLINGE,59.183,17.917
024700,99999,ORSKAR (LGT-H),60.533,18.383
024710,99999,GRUNDKALLEN,60.5,18.867
024720,99999,SKEPPMORA,60.117,15.117
024730,99999,UNDERSTEN (LGT-H),60.283,18.917
024740,99999,SINGO ISLAND,60.167,18.75
024760,99999,FLODA,59.05,16.4
024780,99999,,,
024800,99999,NORRTALJE/VASBY,59.85,18.733
024810,99999,SALA,59.917,16.683
024820,99999,KERSTINBO,60.267,16.983
024830,99999,STOCKHOLM-SOL,59.35,18.067
024840,99999,STOCKHOLM/OBSERVATORIET,59.35,18.067
024850,99999,STOCKHOLM,59.35,18.067
024853,99999,SKAVSTA,58.789,16.912
024860,99999,ADELSO,59.367,17.517
024870,99999,SKARPO A,59.35,18.733
024880,99999,ORSKAR,60.533,18.383
024890,99999,BERGA,59.067,18.117
024900,99999,SVANBERGA,59.833,18.633
024930,99999,SODERARM,59.75,19.417
024940,99999,BJUROKLUBB (LGT-H),64.483,21.583
024950,99999,SVENSKA BJORN (AUT),59.55,20.017
024960,99999,SVENSKA HOGARNA,59.45,19.5
024980,99999,SVENSKA HOGARNA A,59.45,19.5
024990,99999,ALMAGRUNDET,59.15,19.133
025000,99999,NORDKOSTER,58.9,11
025010,99999,VADEROARNA,58.583,11.067
025020,99999,DALS-ED,58.9,12.033
025040,99999,SVARTEBORG,58.567,11.55
025050,99999,MASESKAR,58.1,11.333
025060,99999,,,
025070,99999,HUD,58.667,11.417
025080,99999,MASESKAR (LGT-H),58.1,11.35
025100,99999,LJUNGSKILE,58.217,11.933
025103,99999,TROLLHATTAN VANERSBORG,58.318,12.345
025105,99999,LIDKOPING,58.466,13.174
025110,99999,FLADEN,57.217,11.833
025120,99999,SAVE,57.775,11.87
025130,99999,GOTEBORG,57.717,12
025140,99999,ARVIDSJAUR,65.59,19.282
025150,99999,TORPABRON,58.2,12.15
025160,99999,VINGA,57.633,11.617
025170,99999,TRUBADUREN,57.6,11.633
025180,99999,NIDINGEN,57.3,11.9
025190,99999,RINGHALS (AUT),57.267,12.117
025200,99999,SATENAS,58.426,12.714
025210,99999,BERGARUD,58.6,12.417
025220,99999,,,
025230,99999,ABRAUR,65.983,18.933
025240,99999,MOLLA,57.933,13.067
025260,99999,LANDVETTER,57.663,12.28
025270,99999,GOTEBORG/LANDVETTER,57.667,12.291
025280,99999,TANDADALEN,61.167,13.017
025290,99999,VARBERG           &,57.117,12.267
025300,99999,NASHUVUD,58.9,13.25
025330,99999,SKARA,58.383,13.25
025350,99999,SKOVDE,58.456,13.973
025360,99999,RANGEDALA,57.783,13.167
025361,99999,DALSJOFORS,57.717,13.083
025380,99999,HESTRA,57.4,13.533
025390,99999,ULLARED,57.117,12.783
025400,99999,KROPPEFJALL-GRANAN,58.6,12.2
025410,99999,SNAVLUNDA,58.967,14.9
025420,99999,HALLUM,58.317,13.033
025430,99999,FAGRE,58.65,14.133
025440,99999,KARLSBORG,58.517,14.517
025450,99999,AXSTAL,58.567,14.567
025460,99999,GARDSJO,58.883,14.383
025480,99999,VISINGSO,58.1,14.417
025490,99999,TOMTABACKEN,57.5,14.467
025500,99999,JONKOPING,57.758,14.069
025520,99999,MALEXANDER,58.067,15.233
025530,99999,KYMBO,58.083,13.783
025531,99999,HABO,57.917,14.083
025540,99999,KETTSTAKA,58.717,15.033
025550,99999,NASSJO,57.65,14.7
025560,99999,HAGSHULT,57.292,14.137
025570,99999,HORN,57.883,15.867
025580,99999,KOLMARDEN-STROMSFORS,58.683,16.317
025590,99999,GLADHAMMAR,57.7,16.467
025600,99999,ZINKGRUVAN,58.8,15.117
025610,99999,KVARN,58.65,15.433
025620,99999,MALMEN,58.402,15.526
025625,99999,SAAB,58.406,15.681
025630,99999,HARSTENA,58.25,17.017
025635,99999,ANGELHOLM,56.283,12.833
025640,99999,MALEXANDER,58.067,15.233
025650,99999,HULTSFRED,57.526,15.823
025660,99999,MALILLA,57.4,15.817
025670,99999,LANDSORT,58.75,17.867
025680,99999,ALLGUNNEN,57.067,15.967
025700,99999,NORRKOPING/BRAVALLA,58.617,16.117
025710,99999,KUNGSANGEN,58.586,16.251
025720,99999,NYKOPING/SKAVST AFB,58.783,16.917
025740,99999,NORRKOPING,58.583,16.15
025750,99999,OLANDS NORRA UDDE,57.367,17.1
025760,99999,GLADHAMMAR,57.717,16.467
025800,99999,STABBO (AUT),58.967,18.45
025810,99999,UTO ISLAND,58.95,18.267
025820,99999,LANDSORT (LGT-H),58.75,17.867
025830,99999,GUSTAF DALEN,58.6,17.467
025840,99999,GOTSKA SANDON,58.4,19.2
025860,99999,HARSTENA,58.25,17.017
025870,99999,FAROSUND-AR,57.917,18.95
025880,99999,FARO ISLAND,57.9,19.167
025890,99999,GOTSKA SANDON,58.4,19.2
025900,99999,VISBY,57.663,18.346
025910,99999,VISBY AEROLOGISKA STATION,57.65,18.35
025920,99999,OLANDS NORRA UDDE,57.367,17.1
025931,99999,VASTERGARN,57.433,18.15
025940,99999,STORA KARLSO(LGT-H),57.3,17.967
025950,99999,ROMA,57.55,18.433
025960,99999,HERRVIK,57.417,18.917
025970,99999,KAJAANI,64.283,27.683
025980,99999,OSTERGARNSHOLM,57.433,18.983
025990,99999,NASUDDEN,57.067,18.217
026000,99999,GLOMMEN,56.933,12.367
026020,99999,HALLANDSASEN,56.4,12.95
026030,99999,BROEN,56.867,12.667
026040,99999,HALMSTAD,56.691,12.82
026050,99999,HALLANDS VADERO,56.45,12.55
026060,99999,KULLEN (LGT-H),56.3,12.45
026070,99999,ANGELHOLM/BARKAKRA,56.283,12.083
026090,99999,RYNGE,55.467,13.667
026100,99999,ORJA (AUT),55.867,12.867
026110,99999,HELSINGBORG,56.033,12.767
026140,99999,OSKARSGRUNDET,55.6,12.85
026150,99999,FALSTERBO A,55.383,12.817
026151,99999,KLAGSHAMN (PORT),55.517,12.917
026160,99999,FALSTERBO,55.383,12.817
026170,99999,MAGLARP (AUT),55.383,13.067
026180,99999,TORUP,56.95,13.067
026200,99999,TORUP,56.967,13.067
026220,99999,LJUNGBY,56.85,13.883
026230,99999,HORBY,55.867,13.667
026240,99999,MARKARYD,56.467,13.65
026241,99999,MARKARYD,56.433,13.6
026250,99999,SKILLINGE,55.483,14.317
026260,99999,OSBY,56.367,13.95
026270,99999,LUND-SOL,55.717,13.217
026280,99999,HANO,56.017,14.85
026290,99999,HASTVEDA,56.283,13.933
026291,99999,LINDEROD,55.967,13.85
026300,99999,LJUNGBYHED(SWE-AFB),56.083,13.233
026320,99999,UTKLIPPAN,55.95,15.7
026330,99999,LUND SOL,55.717,13.217
026350,99999,MALMO,55.567,13.067
026360,99999,STURUP,55.53,13.372
026380,99999,SMYGEHUK (LGT-H),55.333,13.35
026390,99999,YSTAD             &,55.433,13.833
026400,99999,VAXJO/URASA(SAFB),56.867,14.8
026410,99999,KRONOBERG,56.929,14.728
026440,99999,OLANDS SODRA UDDE,56.2,16.4
026460,99999,OLANDSBRON LAG,56.667,16.467
026480,99999,VAXJO,56.85,14.833
026500,99999,HANO ISLAND (LGT-H),56.017,14.85
026510,99999,KRISTIANSTAD,55.922,14.086
026520,99999,KRISTIANSTAD,56.017,14.1
026531,99999,RINKABY,55.983,14.3
026540,99999,STENSHUVUD        &,55.667,14.267
026560,99999,SANDHAMMAREN(LGT-H),55.383,14.2
026610,99999,KOSTA (ORREFORS),56.833,15.467
026640,99999,RONNEBY,56.267,15.265
026660,99999,UNGSKAR,56.033,15.8
026670,99999,KARLSKRONA-SODERSTJERNA,56.15,15.583
026700,99999,KALMAR,56.683,16.3
026720,99999,KALMAR,56.686,16.288
026750,99999,,,
026760,99999,OLANDS SODRA UDDE,56.2,16.4
026790,99999,HOBURG A,56.917,18.15
026800,99999,HOBURG,56.917,18.15
026810,99999,VRETA KLOSTER,58.483,15.517
026850,99999,OLANDS SODRA GRUND,56.067,16.683
027010,99999,KILPISJARVI SAANA,69.05,20.85
027020,99999,INARI KAAMANEN,69.133,27.267
027030,99999,ESPOO SEPANKYLA,60.2,24.733
027040,99999,HATTULA LEPAA AWS,61.117,24.317
027050,99999,PELKOSENNIEMI PYHATUNTURI,67.017,27.217
027060,99999,LOHJA PORLA,60.25,24.05
027080,99999,KARVIA ALKKIA,62.183,22.8
027100,99999,VESANTO SONKARI,62.917,26.417
027110,99999,VAASA KESKUSTA,63.1,21.617
027130,99999,HAMEENLINNA LAMMI EVO,61.217,25.133
027140,99999,VAALA PELSO,64.5,26.44
027150,99999,HYRYNSALM KYTOMAKI,64.833,28.233
027160,99999,RANUA KK,65.933,26.517
027170,99999,KITTILA POKKA,68.167,25.767
027180,99999,PUUMALA KK URHEILUKENTTA,61.517,28.183
027190,99999,SODANKYLA KOKKA,67.817,27.75
027200,99999,KITTILA,67.701,24.847
027210,99999,KOKKOLA TANKAR,63.95,22.85
027220,99999,INARI SAARISELKA,68.417,27.417
027230,99999,KITTILA LEVITUNTURI,67.783,24.85
027240,99999,LUMPARLAND LANGNAS HARBOUR,60.117,20.3
027250,99999,HALSUA KANALA PUROLA,63.45,24.45
027260,99999,ENONTEKIO NAKKALA,68.6,23.583
027270,99999,ASIKKALA PULKKILANHARJU,61.267,25.517
027280,99999,TAIPALSAARI KYLANIEMI,61.3,28.183
027290,99999,JAMSA HIMOS,61.883,25.333
027300,99999,SAVOLINNA RUUNAVUORI,61.833,28.85
027310,99999,PUUMALA KK,61.533,28.2
027320,99999,KUOPIO RITONIEMI,62.8,27.9
027330,99999,LAPPEENRANTA KONNUNSUO,61.033,28.567
027340,99999,PARIKKALA KOITSANLAHTI,61.45,29.467
027350,99999,VIRRAT AIJANNEVA,62.333,23.55
027360,99999,JUVA PARTALA,61.9,27.883
027370,99999,TOHOLAMPI LAITALA,63.817,24.167
027380,99999,PYHAJARVI OL OJAKYLA,63.733,25.7
027390,99999,SOTKAMO KUOLANIEMI,64.117,28.333
027410,99999,JOMALA JOMLABY,60.183,19.983
027430,99999,KEMIONSAARI VANO,59.867,22.2
027440,99999,TAMPERE SATAKUNNANKATU,61.5,23.767
027450,99999,SALLA NARUSKA,67.167,29.183
027460,99999,HANKO TULLINIEMI,59.817,22.917
027470,99999,TURKU RAJAKARI,60.383,22.1
027480,99999,VARKAUS,62.171,27.869
027500,99999,HANKO TVARMINNE,59.85,23.25
027510,99999,PORI TAHKOLUOTO HARBOUR,61.633,21.383
027520,99999,KRISTIINANKAUPUNKI LIGHTHOUSE,62.2,21.167
027530,99999,KANKAANPAA NIINISALO AIRFIELD,61.833,22.467
027540,99999,HAMEENLINNA KATINEN,61,24.5
027550,99999,YLIVIESKA AIRFIELD,64.05,24.717
027560,99999,SALO KARKKA,60.367,23.117
027570,99999,RAASEPORI JUSSARO,59.817,23.583
027580,99999,VIHTI MAASOJA,60.417,24.4
027590,99999,PORVOO HARABACKA,60.4,25.6
027600,99999,KUUSAMO RUKA TALVIJARVI,66.167,29.133
027610,99999,RAUMA KYLMAPIHLAJA,61.15,21.3
027620,99999,KOKEMAKI PEIPOHJA HYRKOLA,61.267,22.25
027630,99999,TAMPERE HARMALA,61.467,23.75
027640,99999,KITTILA LOMPOLONVUOMA,68,24.217
027650,99999,LUHANKA JUDINSALO,61.7,25.5
027660,99999,ILOMANTSI POTSONVAARA,63.15,31.05
027670,99999,HAMEENLINNA LAMMI PAPPILA,61.05,25.05
027680,99999,HEINOLA ASEMANTAUS,61.2,26.05
027690,99999,KAUHAJOKI KUJA-KOKKO,62.417,22.183
027700,99999,JUUPAJOKI HYYTIALA,61.85,24.283
027710,99999,JOUTSA LEIVONMAKI SAVENAHO,61.883,26.1
027720,99999,RANTASALMI RUKKASLUOTO,62.067,28.567
027730,99999,TURKU ARTUKAINEN,60.45,22.183
027770,99999,SALO KIIKALA AIRFIELD,60.467,23.65
027780,99999,SAVONLINNA PUNKAHARJU,61.8,29.317
027800,99999,KORSNAS BREDSKARET,62.933,21.183
027810,99999,STROMMINGSBADN,62.983,20.733
027830,99999,LAMMI ISO-EVO,61.183,25.033
027870,99999,ALAJARVI MOKSY,63.083,24.267
027880,99999,KUOPIO MAANINKA,63.15,27.317
027890,99999,RAUTAVAARA YLA-LUOSTA,63.383,28.667
027900,99999,KUMLINGE KK,60.25,20.75
027910,99999,JUUKA NIEMELA,63.233,29.233
027930,99999,LIPERI TUISKAVANLUOTO,62.55,29.667
027940,99999,KIRKKONUMMI MAKILUOTO,59.917,24.35
027950,99999,HELSINKI HARMAJA,60.1,24.983
027960,99999,LIEKSA LAMPELA,63.317,30.05
027970,99999,HAAPAVEST MUSTIKKAMAKI,64.15,25.417
027980,99999,VALTIMO KK,63.667,28.833
027990,99999,KUHMO KALLIOJOKI,64.3,30.167
028000,99999,RAAHE NAHKIAINEN,64.617,23.9
028010,99999,ENONTEKIO KILPISJARVI,69.05,20.783
028030,99999,SIIKAJOKI REVONLAHTI,64.683,25.083
028040,99999,TAIVALKOSKI KK URHEILUTIE,65.583,28.217
028050,99999,UTSJOKI KEVO,69.75,27
028060,99999,KAAMANEN,69.1,27.217
028070,99999,IVALO,68.607,27.405
028075,99999,ENONTEKIO,68.363,23.424
028080,99999,INARI SEVETTIJARVI,69.583,28.85
028110,99999,KUUSAMO KIUTAKONGAS,66.367,29.317
028120,99999,YLITORNIO MELTOSJARVI,66.533,24.65
028130,99999,ROVANIEMI APUKKA,66.583,26.017
028140,99999,KEMIJARVI AIRFIELD,66.717,27.167
028150,99999,SAVUKOSKI KK,67.283,28.183
028160,99999,SODANKYLA VUOTSO,68.083,27.183
028170,99999,SAARISELKA KAUNISPAA,68.433,27.45
028180,99999,INARI RAJAJOOSEPPI,68.483,28.3
028190,99999,SALLA VARRIOTUNTURI,67.75,29.617
028200,99999,MUONIO LAUKUKERO,68.067,24.033
028210,99999,MUONIO SAMMALTUNTURI,67.967,24.117
028230,99999,MUONIO ALAMUONIO,67.967,23.683
028234,99999,KITTILA,67.7,24.833
028240,99999,KITTILA KENTTAROVA,67.983,24.25
028250,99999,UTSJOKI NUORGAM,70.083,27.9
028270,99999,INARI VAYLA,69.067,27.5
028280,99999,KAARINA YLTOINEN,60.383,22.55
028290,99999,HYVINKAA HYVINKAANKYLA,60.6,24.8
028300,99999,KOUVOLA ANJALA,60.7,26.817
028310,99999,VIROLAHTI KOIVUNIEMI,60.533,27.667
028320,99999,TOHMAJARVI KEMIE,62.233,30.35
028330,99999,SEINAJOKI PELMAA,62.933,22.483
028340,99999,VIEREMA KAARAKKALA,63.833,27.217
028350,99999,INARI NELLIM,68.85,28.3
028360,99999,SODANKYLA,67.395,26.619
028440,99999,PELLO CENTRE,66.767,23.967
028450,99999,ROVANIEMI,66.565,25.83
028470,99999,ROVANIEMI RAUTATIEASEMA,66.5,25.717
028480,99999,SALLA,66.817,28.667
028490,99999,SALLA KK MYLLYTIE,66.833,28.667
028500,99999,VARKAUS KOLSUANNIEMI,62.317,27.9
028510,99999,OULU OULUNSALO PELLONPAA,64.933,25.367
028520,99999,KOKKOLA HOLLIHAKA,63.85,23.117
028570,99999,INARI ANGELI LINTUPUOLISELKA,68.9,25.733
028580,99999,INARI KIRAKKAJARVI,69.583,28.9
028590,99999,PUOLANKA PALJAKKA,64.667,28.05
028600,99999,KITTILA KK,67.65,24.9
028620,99999,KEMI AJOS,65.667,24.517
028630,99999,KEMI I LIGHTHOUSE,65.383,24.1
028640,99999,KEMI TORNIO,65.782,24.599
028650,99999,KUIVANIEMI,65.517,25.267
028660,99999,PUDASJARVI AIRFIELD,65.417,26.967
028670,99999,PUDASJARVI,65.367,27.017
028680,99999,KUUSAMO RUKATUNTURI,66.167,29.15
028690,99999,KUUSAMO,65.988,29.239
028720,99999,RAAHE LAPALUOTO HARBOUR,64.667,24.4
028730,99999,HAILUOTO MARJANIEMI,65.033,24.567
028740,99999,HAILUOTO ISLAND,65.033,24.8
028744,99999,YLIVIESKA,64.061,24.716
028750,99999,OULU,64.93,25.355
028760,99999,OULU VIHREASAARI HARBOUR,65,25.4
028790,99999,SUOMUSSALMI,64.9,29.017
028800,99999,TORNIO TORPPI,65.85,24.167
028810,99999,RANUA AIRFIELD,65.983,26.367
028820,99999,KITTILA MATOROVA,68,24.233
028830,99999,KAJAANI PETAISENNISKA,64.217,27.75
028880,99999,INARI SEITALAASSA,69.05,27.75
028890,99999,SUOMUSSALMI PESIO,64.933,28.75
028900,99999,UTSJOKI KEVO KEVOJARVI,69.75,27.017
028970,99999,KAJAANI,64.285,27.692
029010,99999,MASSKAR,63.733,22.583
029020,99999,ULKOKALLA,64.333,23.45
029030,99999,KRUUNUPYY,63.721,23.143
029050,99999,NIVALA,63.917,24.967
029060,99999,KEMIONSAARI KEMIO,60.167,22.75
029070,99999,KALAJOKI ULKOKALLA,64.333,23.45
029100,99999,MUSTASAARI VALASSAARET,63.433,21.067
029110,99999,VAASA,63.051,21.762
029120,99999,VAASA,63.1,21.583
029130,99999,KAUHAVA,63.127,23.051
029135,99999,KRUUNUPYY,63.717,23.133
029140,99999,KAUHAVA KK UUNIMAANTIE,63.117,23.05
029150,99999,VIITASAARI,63.083,25.867
029170,99999,KUOPIO,63.007,27.798
029190,99999,LAPPEENRANTA HIEKKAPAKKA,61.2,28.467
029200,99999,PIETARSAARI KALLAN,63.75,22.517
029210,99999,MOIKIPAA,62.883,21.1
029240,99999,AHTARI MYLLYMAKI,62.533,24.217
029244,99999,ILMAJOKI,62.7,22.833
029245,99999,SEINAJOKI,62.692,22.832
029260,99999,PORI RAILWAY STATION,61.483,21.783
029270,99999,MULTIA KARHILA,62.517,24.8
029280,99999,JOENSUU LINNUNLAHTI,62.6,29.717
029290,99999,JOENSUU,62.663,29.608
029310,99999,KASKINEN SALGRUND,62.333,21.183
029340,99999,HELSINKI RAILWAY STATION SQ,60.167,24.95
029350,99999,JYVASKYLA,62.399,25.678
029370,99999,KOKEMAKI TULKKILA,61.25,22.35
029390,99999,ILOMANTSI MEKRIJARVI,62.767,30.983
029420,99999,KANKAANPAA NIINISALO PUOLVOIM,61.833,22.467
029430,99999,TAMPERE SIILINKARI,61.517,23.75
029440,99999,TAMPERE PIRKKALA,61.414,23.604
029450,99999,HALLI,61.856,24.787
029460,99999,JAMSA HALLI LENTOASEMANTIE,61.867,24.817
029470,99999,MIKKELI,61.687,27.202
029474,99999,VARKAUS,62.167,27.867
029480,99999,SAVONLINNA,61.943,28.945
029490,99999,SOMERO SALKOLA,60.65,23.8
029500,99999,PARAINEN FAGERHOLM,60.117,21.7
029510,99999,,,
029520,99999,PORI,61.462,21.8
029530,99999,HAMEENLINNA,60.983,24.45
029550,99999,KUOPIO SAVILAHTI,62.9,27.633
029560,99999,KOUVOLA UTTI LENTOPORTINTIE,60.883,26.933
029570,99999,VAASA KLEMETTILA,63.1,21.639
029580,99999,LAPPEENRANTA,61.045,28.144
029590,99999,LAPPEENRANTA LEPOLA,61.05,28.217
029600,99999,RAIJALA,61.183,22.617
029610,99999,KUUSKAJASKARI,61.133,21.367
029630,99999,JOKIOINEN,60.817,23.5
029640,99999,KUSTAVI ISOKARI,60.717,21.033
029650,99999,LAHTI LAUNE,60.967,25.633
029660,99999,UTTI,60.896,26.938
029670,99999,KOTKA HAAPASAARI,60.283,27.183
029680,99999,KOTKA KIRKONMAA,60.383,27.05
029700,99999,MARIEHAMN,60.122,19.898
029710,99999,JOMALA,60.15,19.867
029720,99999,TURKU,60.514,22.263
029730,99999,SUOMUSJARVI,60.4,23.767
029740,99999,HELSINKI VANTAA,60.317,24.963
